report,question,paragraph,score,position,relevance
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Addressing Climate ChangeWe consider climate change to be an urgent issue. We support the goals of the Paris Agreement and encourage our value chain partners to do the same. Boeing achieved net-zero carbon emissions at manufacturing and other work sites and in business travel in 2022 for the third consecutive year, by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions. Boeing strives to reduce operational GHG emissions, both during times of growth and during times of challenge. Our strategy for Scope 1 and Scope 2 emissions, which we detail in the following section, aligns to a 1.5 degrees Celsius global warming potential scenario, in support of the global climate goals. To achieve our goals related to the climate and to GHG, we actively monitor emissions, fuel use and energy efficiency. We have set 2030 targets for performance in each of these areas that aim to reduce absolute emissions, maintain net-zero emissions for Scope 1 and Scope 2, and increase our adoption of renewable energy sources. As part of Boeing’s business continuity program, we also monitor the length and severity of business interruptions. The scope of monitoring includes damaging weather, natural disasters, pandemics and public health crises. It helps us understand how to increase resiliency in light of a changing climate.Enterprise GHG emissions from operations are calculated after the conclusion of the reporting year.",0.7404389381408691,2,0
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Addressing Climate ChangeWe consider climate change to be an urgent issue. We support the goals of the Paris Agreement and encourage our value chain partners to do the same. Boeing achieved net-zero carbon emissions at manufacturing and other work sites and in business travel in 2022 for the third consecutive year, by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions. Boeing strives to reduce operational GHG emissions, both during times of growth and during times of challenge. Our strategy for Scope 1 and Scope 2 emissions, which we detail in the following section, aligns to a 1.5 degrees Celsius global warming potential scenario, in support of the global climate goals. To achieve our goals related to the climate and to GHG, we actively monitor emissions, fuel use and energy efficiency. We have set 2030 targets for performance in each of these areas that aim to reduce absolute emissions, maintain net-zero emissions for Scope 1 and Scope 2, and increase our adoption of renewable energy sources. As part of Boeing’s business continuity program, we also monitor the length and severity of business interruptions. The scope of monitoring includes damaging weather, natural disasters, pandemics and public health crises. It helps us understand how to increase resiliency in light of a changing climate.Enterprise GHG emissions from operations are calculated after the conclusion of the reporting year.",0.7404389381408691,3,0
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Addressing Climate ChangeWe consider climate change to be an urgent issue. We support the goals of the Paris Agreement and encourage our value chain partners to do the same. Boeing achieved net-zero carbon emissions at manufacturing and other work sites and in business travel in 2022 for the third consecutive year, by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions. Boeing strives to reduce operational GHG emissions, both during times of growth and during times of challenge. Our strategy for Scope 1 and Scope 2 emissions, which we detail in the following section, aligns to a 1.5 degrees Celsius global warming potential scenario, in support of the global climate goals. To achieve our goals related to the climate and to GHG, we actively monitor emissions, fuel use and energy efficiency. We have set 2030 targets for performance in each of these areas that aim to reduce absolute emissions, maintain net-zero emissions for Scope 1 and Scope 2, and increase our adoption of renewable energy sources. As part of Boeing’s business continuity program, we also monitor the length and severity of business interruptions. The scope of monitoring includes damaging weather, natural disasters, pandemics and public health crises. It helps us understand how to increase resiliency in light of a changing climate.Enterprise GHG emissions from operations are calculated after the conclusion of the reporting year.",0.7404389381408691,4,0
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Addressing Climate ChangeWe consider climate change to be an urgent issue. We support the goals of the Paris Agreement and encourage our value chain partners to do the same. Boeing achieved net-zero carbon emissions at manufacturing and other work sites and in business travel in 2022 for the third consecutive year, by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions. Boeing strives to reduce operational GHG emissions, both during times of growth and during times of challenge. Our strategy for Scope 1 and Scope 2 emissions, which we detail in the following section, aligns to a 1.5 degrees Celsius global warming potential scenario, in support of the global climate goals. To achieve our goals related to the climate and to GHG, we actively monitor emissions, fuel use and energy efficiency. We have set 2030 targets for performance in each of these areas that aim to reduce absolute emissions, maintain net-zero emissions for Scope 1 and Scope 2, and increase our adoption of renewable energy sources. As part of Boeing’s business continuity program, we also monitor the length and severity of business interruptions. The scope of monitoring includes damaging weather, natural disasters, pandemics and public health crises. It helps us understand how to increase resiliency in light of a changing climate.Enterprise GHG emissions from operations are calculated after the conclusion of the reporting year.",0.7404389381408691,5,0
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Innovation and Clean Technology Our company and our industry recognize finding solutions to climate change as an urgent challenge of our time. We are united in our goal to ensure billions of passengers can continue to fly every year  to connect with friends and family, discover new places and cultures, engage in commerce and care for those in need. Achieving this objective requires a portfolio of innovative solutions and partnerships that allows our sector to decarbonize. We are focused on four key areas: fleet renewal, operational efficiency, renewable energy and advanced technology. In 2022 we set ambitious 2030 targets related  to our products, and throughout this section we share progress toward those goals and essential partnerships that will help us achieve them. More about the governance  of this strategy can be found in the Approach & Governance Section on Page 13 of  this report. The Cascade effectBoeing debuted The Boeing Cascade Climate Impact Model (Cascade) at the Farnborough International Airshow in 2022. This web application uses digital technical data pulled from across the world to visualize how introducing various sustainable aviation options would impact global emissions. Cascade uses life cycle modeling to accurately quantify how choices in the four key areas impact the atmospheric concentrations of carbon dioxide.",0.7089962363243103,6,0
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Innovation and Clean Technology Our company and our industry recognize finding solutions to climate change as an urgent challenge of our time. We are united in our goal to ensure billions of passengers can continue to fly every year  to connect with friends and family, discover new places and cultures, engage in commerce and care for those in need. Achieving this objective requires a portfolio of innovative solutions and partnerships that allows our sector to decarbonize. We are focused on four key areas: fleet renewal, operational efficiency, renewable energy and advanced technology. In 2022 we set ambitious 2030 targets related  to our products, and throughout this section we share progress toward those goals and essential partnerships that will help us achieve them. More about the governance  of this strategy can be found in the Approach & Governance Section on Page 13 of  this report. The Cascade effectBoeing debuted The Boeing Cascade Climate Impact Model (Cascade) at the Farnborough International Airshow in 2022. This web application uses digital technical data pulled from across the world to visualize how introducing various sustainable aviation options would impact global emissions. Cascade uses life cycle modeling to accurately quantify how choices in the four key areas impact the atmospheric concentrations of carbon dioxide.",0.7089962363243103,7,0
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Innovation and Clean Technology Our company and our industry recognize finding solutions to climate change as an urgent challenge of our time. We are united in our goal to ensure billions of passengers can continue to fly every year  to connect with friends and family, discover new places and cultures, engage in commerce and care for those in need. Achieving this objective requires a portfolio of innovative solutions and partnerships that allows our sector to decarbonize. We are focused on four key areas: fleet renewal, operational efficiency, renewable energy and advanced technology. In 2022 we set ambitious 2030 targets related  to our products, and throughout this section we share progress toward those goals and essential partnerships that will help us achieve them. More about the governance  of this strategy can be found in the Approach & Governance Section on Page 13 of  this report. The Cascade effectBoeing debuted The Boeing Cascade Climate Impact Model (Cascade) at the Farnborough International Airshow in 2022. This web application uses digital technical data pulled from across the world to visualize how introducing various sustainable aviation options would impact global emissions. Cascade uses life cycle modeling to accurately quantify how choices in the four key areas impact the atmospheric concentrations of carbon dioxide.",0.7089962363243103,8,0
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Innovation and Clean Technology Our company and our industry recognize finding solutions to climate change as an urgent challenge of our time. We are united in our goal to ensure billions of passengers can continue to fly every year  to connect with friends and family, discover new places and cultures, engage in commerce and care for those in need. Achieving this objective requires a portfolio of innovative solutions and partnerships that allows our sector to decarbonize. We are focused on four key areas: fleet renewal, operational efficiency, renewable energy and advanced technology. In 2022 we set ambitious 2030 targets related  to our products, and throughout this section we share progress toward those goals and essential partnerships that will help us achieve them. More about the governance  of this strategy can be found in the Approach & Governance Section on Page 13 of  this report. The Cascade effectBoeing debuted The Boeing Cascade Climate Impact Model (Cascade) at the Farnborough International Airshow in 2022. This web application uses digital technical data pulled from across the world to visualize how introducing various sustainable aviation options would impact global emissions. Cascade uses life cycle modeling to accurately quantify how choices in the four key areas impact the atmospheric concentrations of carbon dioxide.",0.7089962363243103,9,0
Boeing 2023 Sustainability Report.pdf,Does the company report how adjustments to its business operations will allow it to adapt to climate change?,"Innovation and Clean Technology Our company and our industry recognize finding solutions to climate change as an urgent challenge of our time. We are united in our goal to ensure billions of passengers can continue to fly every year  to connect with friends and family, discover new places and cultures, engage in commerce and care for those in need. Achieving this objective requires a portfolio of innovative solutions and partnerships that allows our sector to decarbonize. We are focused on four key areas: fleet renewal, operational efficiency, renewable energy and advanced technology. In 2022 we set ambitious 2030 targets related  to our products, and throughout this section we share progress toward those goals and essential partnerships that will help us achieve them. More about the governance  of this strategy can be found in the Approach & Governance Section on Page 13 of  this report. The Cascade effectBoeing debuted The Boeing Cascade Climate Impact Model (Cascade) at the Farnborough International Airshow in 2022. This web application uses digital technical data pulled from across the world to visualize how introducing various sustainable aviation options would impact global emissions. Cascade uses life cycle modeling to accurately quantify how choices in the four key areas impact the atmospheric concentrations of carbon dioxide.",0.7089962363243103,10,0
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"3.  The 2030 reduction goals set with an operational boundary of The Boeing Company and includes all Scope 1 and Scope 2 emissions.4.  The net-zero achievement covers Scope 1 and Scope 2 emissions for all manufacturing and work sites within the company’s operational control as well as Scope 3, business travel. This is achieved  by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.5. Energy includes natural gas, other fuels and electricity.6. Water data represents approximately 84% of operations square footage.7.  Solid waste numbers represent values determined from scale-weighed containers as well as calculated weights. Nonhazardous solid waste is sent to landfill for disposal. This measure applies to all waste streams where Boeing is responsible for waste disposal service as a normal part of daily operations (excludes remediation and construction-related waste).8.  Hazardous waste is determined from U.S. EPA hazardous manifest or equivalent government shipping documents. All types of hazardous wastes that are generated at a facility and are discarded from  the site for disposal, and would be considered part of the environmental footprint of the site. Actual tons of all Production or routine wastes shipped as hazardous waste (excludes remediation and construction-related waste).",0.7116454839706421,1,0
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"3.  The 2030 reduction goals set with an operational boundary of The Boeing Company and includes all Scope 1 and Scope 2 emissions.4.  The net-zero achievement covers Scope 1 and Scope 2 emissions for all manufacturing and work sites within the company’s operational control as well as Scope 3, business travel. This is achieved  by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.5. Energy includes natural gas, other fuels and electricity.6. Water data represents approximately 84% of operations square footage.7.  Solid waste numbers represent values determined from scale-weighed containers as well as calculated weights. Nonhazardous solid waste is sent to landfill for disposal. This measure applies to all waste streams where Boeing is responsible for waste disposal service as a normal part of daily operations (excludes remediation and construction-related waste).8.  Hazardous waste is determined from U.S. EPA hazardous manifest or equivalent government shipping documents. All types of hazardous wastes that are generated at a facility and are discarded from  the site for disposal, and would be considered part of the environmental footprint of the site. Actual tons of all Production or routine wastes shipped as hazardous waste (excludes remediation and construction-related waste).",0.7116453647613525,2,0
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"3.  The 2030 reduction goals set with an operational boundary of The Boeing Company and includes all Scope 1 and Scope 2 emissions.4.  The net-zero achievement covers Scope 1 and Scope 2 emissions for all manufacturing and work sites within the company’s operational control as well as Scope 3, business travel. This is achieved  by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.5. Energy includes natural gas, other fuels and electricity.6. Water data represents approximately 84% of operations square footage.7.  Solid waste numbers represent values determined from scale-weighed containers as well as calculated weights. Nonhazardous solid waste is sent to landfill for disposal. This measure applies to all waste streams where Boeing is responsible for waste disposal service as a normal part of daily operations (excludes remediation and construction-related waste).8.  Hazardous waste is determined from U.S. EPA hazardous manifest or equivalent government shipping documents. All types of hazardous wastes that are generated at a facility and are discarded from  the site for disposal, and would be considered part of the environmental footprint of the site. Actual tons of all Production or routine wastes shipped as hazardous waste (excludes remediation and construction-related waste).",0.7116453647613525,3,0
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"3.  The 2030 reduction goals set with an operational boundary of The Boeing Company and includes all Scope 1 and Scope 2 emissions.4.  The net-zero achievement covers Scope 1 and Scope 2 emissions for all manufacturing and work sites within the company’s operational control as well as Scope 3, business travel. This is achieved  by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.5. Energy includes natural gas, other fuels and electricity.6. Water data represents approximately 84% of operations square footage.7.  Solid waste numbers represent values determined from scale-weighed containers as well as calculated weights. Nonhazardous solid waste is sent to landfill for disposal. This measure applies to all waste streams where Boeing is responsible for waste disposal service as a normal part of daily operations (excludes remediation and construction-related waste).8.  Hazardous waste is determined from U.S. EPA hazardous manifest or equivalent government shipping documents. All types of hazardous wastes that are generated at a facility and are discarded from  the site for disposal, and would be considered part of the environmental footprint of the site. Actual tons of all Production or routine wastes shipped as hazardous waste (excludes remediation and construction-related waste).",0.7116453647613525,4,0
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"3.  The 2030 reduction goals set with an operational boundary of The Boeing Company and includes all Scope 1 and Scope 2 emissions.4.  The net-zero achievement covers Scope 1 and Scope 2 emissions for all manufacturing and work sites within the company’s operational control as well as Scope 3, business travel. This is achieved  by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.5. Energy includes natural gas, other fuels and electricity.6. Water data represents approximately 84% of operations square footage.7.  Solid waste numbers represent values determined from scale-weighed containers as well as calculated weights. Nonhazardous solid waste is sent to landfill for disposal. This measure applies to all waste streams where Boeing is responsible for waste disposal service as a normal part of daily operations (excludes remediation and construction-related waste).8.  Hazardous waste is determined from U.S. EPA hazardous manifest or equivalent government shipping documents. All types of hazardous wastes that are generated at a facility and are discarded from  the site for disposal, and would be considered part of the environmental footprint of the site. Actual tons of all Production or routine wastes shipped as hazardous waste (excludes remediation and construction-related waste).",0.7116453647613525,5,0
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"Sustainable OperationsBoeing appreciates sustainable aerospace starts inside our four walls. We are focused on continuous improvements in pursuit of the sustainable product life cycle across key elements including greenhouse gas emissions (Scope 1 and Scope 2), energy usage, water and waste management. We take action to decrease our impact through renewable energy procurement, targeted infrastructure and equipment investments, efficiency standards and conservation initiatives that include deployment of best practices and employee engagement strategies. Core to this strategy is the ongoing engagement of our employees each year through education and initiatives focused on ways in which they can reduce their environmental impact at work, and at home. Boeing’s environmental strategy is guided by a comprehensive review and assessment of the most significant environmental challenges and risks facing the company, and our environmental priorities are set with internal and external stakeholders. The analysis includes direct input and perspectives on industry best practices and community requirements from diverse stakeholders, such as customers, environment-focused nongovernmental organizations (NGO) and the company’s global leadership. The information helps Boeing identify and update our understanding of current and emerging sustainability issues that are critical to the company and our stakeholders. It also informs our next-generation environmental strategy and targets. Since 2020, Boeing has achieved net-zero GHG emissions at manufacturing and work sites by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.",0.697471559047699,6,3
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"Sustainable OperationsBoeing appreciates sustainable aerospace starts inside our four walls. We are focused on continuous improvements in pursuit of the sustainable product life cycle across key elements including greenhouse gas emissions (Scope 1 and Scope 2), energy usage, water and waste management. We take action to decrease our impact through renewable energy procurement, targeted infrastructure and equipment investments, efficiency standards and conservation initiatives that include deployment of best practices and employee engagement strategies. Core to this strategy is the ongoing engagement of our employees each year through education and initiatives focused on ways in which they can reduce their environmental impact at work, and at home. Boeing’s environmental strategy is guided by a comprehensive review and assessment of the most significant environmental challenges and risks facing the company, and our environmental priorities are set with internal and external stakeholders. The analysis includes direct input and perspectives on industry best practices and community requirements from diverse stakeholders, such as customers, environment-focused nongovernmental organizations (NGO) and the company’s global leadership. The information helps Boeing identify and update our understanding of current and emerging sustainability issues that are critical to the company and our stakeholders. It also informs our next-generation environmental strategy and targets. Since 2020, Boeing has achieved net-zero GHG emissions at manufacturing and work sites by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.",0.697471559047699,7,3
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"Sustainable OperationsBoeing appreciates sustainable aerospace starts inside our four walls. We are focused on continuous improvements in pursuit of the sustainable product life cycle across key elements including greenhouse gas emissions (Scope 1 and Scope 2), energy usage, water and waste management. We take action to decrease our impact through renewable energy procurement, targeted infrastructure and equipment investments, efficiency standards and conservation initiatives that include deployment of best practices and employee engagement strategies. Core to this strategy is the ongoing engagement of our employees each year through education and initiatives focused on ways in which they can reduce their environmental impact at work, and at home. Boeing’s environmental strategy is guided by a comprehensive review and assessment of the most significant environmental challenges and risks facing the company, and our environmental priorities are set with internal and external stakeholders. The analysis includes direct input and perspectives on industry best practices and community requirements from diverse stakeholders, such as customers, environment-focused nongovernmental organizations (NGO) and the company’s global leadership. The information helps Boeing identify and update our understanding of current and emerging sustainability issues that are critical to the company and our stakeholders. It also informs our next-generation environmental strategy and targets. Since 2020, Boeing has achieved net-zero GHG emissions at manufacturing and work sites by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.",0.697471559047699,8,3
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"Sustainable OperationsBoeing appreciates sustainable aerospace starts inside our four walls. We are focused on continuous improvements in pursuit of the sustainable product life cycle across key elements including greenhouse gas emissions (Scope 1 and Scope 2), energy usage, water and waste management. We take action to decrease our impact through renewable energy procurement, targeted infrastructure and equipment investments, efficiency standards and conservation initiatives that include deployment of best practices and employee engagement strategies. Core to this strategy is the ongoing engagement of our employees each year through education and initiatives focused on ways in which they can reduce their environmental impact at work, and at home. Boeing’s environmental strategy is guided by a comprehensive review and assessment of the most significant environmental challenges and risks facing the company, and our environmental priorities are set with internal and external stakeholders. The analysis includes direct input and perspectives on industry best practices and community requirements from diverse stakeholders, such as customers, environment-focused nongovernmental organizations (NGO) and the company’s global leadership. The information helps Boeing identify and update our understanding of current and emerging sustainability issues that are critical to the company and our stakeholders. It also informs our next-generation environmental strategy and targets. Since 2020, Boeing has achieved net-zero GHG emissions at manufacturing and work sites by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.",0.697471559047699,9,3
Boeing 2023 Sustainability Report.pdf,Does the company report the methodology used to identify the dependencies and impact of its business activities on the environment?,"Sustainable OperationsBoeing appreciates sustainable aerospace starts inside our four walls. We are focused on continuous improvements in pursuit of the sustainable product life cycle across key elements including greenhouse gas emissions (Scope 1 and Scope 2), energy usage, water and waste management. We take action to decrease our impact through renewable energy procurement, targeted infrastructure and equipment investments, efficiency standards and conservation initiatives that include deployment of best practices and employee engagement strategies. Core to this strategy is the ongoing engagement of our employees each year through education and initiatives focused on ways in which they can reduce their environmental impact at work, and at home. Boeing’s environmental strategy is guided by a comprehensive review and assessment of the most significant environmental challenges and risks facing the company, and our environmental priorities are set with internal and external stakeholders. The analysis includes direct input and perspectives on industry best practices and community requirements from diverse stakeholders, such as customers, environment-focused nongovernmental organizations (NGO) and the company’s global leadership. The information helps Boeing identify and update our understanding of current and emerging sustainability issues that are critical to the company and our stakeholders. It also informs our next-generation environmental strategy and targets. Since 2020, Boeing has achieved net-zero GHG emissions at manufacturing and work sites by expanding conservation and renewable energy use while securing carefully selected, third-party-verified offsets for the remaining greenhouse gas (GHG) emissions.",0.697471559047699,10,3
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix10CT REIT is committed to limiting our environmental footprint. Our existing initiatives further our efforts  to conduct our operations in a manner that reduces our greenhouse gas emissions and conserves  energy and water. By understanding the business risks of climate change, we are better positioned for the future, to understand and mitigate risks and to assess potential opportunities. We continue to make ongoing investments, as well as find new ways to work with our partners to reduce operational emissions and limit our footprint. The vast majority of CT REIT’s properties are single-tenanted, net-leased assets, where the tenant controls much, if not all, of the activities at the property, including the consumption of energy and water, as well as the resulting GHG emissions. CT REIT has therefore focused its efforts on those aspects of its operations over which it has influence or control including: the energy usage of the common areas of our properties, the design and construction of new development projects, and collaborating with tenants to improve the overall operations at  our properties.Following the release of the TCFD recommendations,  CT REIT worked with a third-party consultant to better understand the potential implications of climate change on  the REIT’s portfolio and conducted a climate risk and opportunity assessment.",0.6839176416397095,1,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix10CT REIT is committed to limiting our environmental footprint. Our existing initiatives further our efforts  to conduct our operations in a manner that reduces our greenhouse gas emissions and conserves  energy and water. By understanding the business risks of climate change, we are better positioned for the future, to understand and mitigate risks and to assess potential opportunities. We continue to make ongoing investments, as well as find new ways to work with our partners to reduce operational emissions and limit our footprint. The vast majority of CT REIT’s properties are single-tenanted, net-leased assets, where the tenant controls much, if not all, of the activities at the property, including the consumption of energy and water, as well as the resulting GHG emissions. CT REIT has therefore focused its efforts on those aspects of its operations over which it has influence or control including: the energy usage of the common areas of our properties, the design and construction of new development projects, and collaborating with tenants to improve the overall operations at  our properties.Following the release of the TCFD recommendations,  CT REIT worked with a third-party consultant to better understand the potential implications of climate change on  the REIT’s portfolio and conducted a climate risk and opportunity assessment.",0.6839176416397095,2,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix10CT REIT is committed to limiting our environmental footprint. Our existing initiatives further our efforts  to conduct our operations in a manner that reduces our greenhouse gas emissions and conserves  energy and water. By understanding the business risks of climate change, we are better positioned for the future, to understand and mitigate risks and to assess potential opportunities. We continue to make ongoing investments, as well as find new ways to work with our partners to reduce operational emissions and limit our footprint. The vast majority of CT REIT’s properties are single-tenanted, net-leased assets, where the tenant controls much, if not all, of the activities at the property, including the consumption of energy and water, as well as the resulting GHG emissions. CT REIT has therefore focused its efforts on those aspects of its operations over which it has influence or control including: the energy usage of the common areas of our properties, the design and construction of new development projects, and collaborating with tenants to improve the overall operations at  our properties.Following the release of the TCFD recommendations,  CT REIT worked with a third-party consultant to better understand the potential implications of climate change on  the REIT’s portfolio and conducted a climate risk and opportunity assessment.",0.6839176416397095,3,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix10CT REIT is committed to limiting our environmental footprint. Our existing initiatives further our efforts  to conduct our operations in a manner that reduces our greenhouse gas emissions and conserves  energy and water. By understanding the business risks of climate change, we are better positioned for the future, to understand and mitigate risks and to assess potential opportunities. We continue to make ongoing investments, as well as find new ways to work with our partners to reduce operational emissions and limit our footprint. The vast majority of CT REIT’s properties are single-tenanted, net-leased assets, where the tenant controls much, if not all, of the activities at the property, including the consumption of energy and water, as well as the resulting GHG emissions. CT REIT has therefore focused its efforts on those aspects of its operations over which it has influence or control including: the energy usage of the common areas of our properties, the design and construction of new development projects, and collaborating with tenants to improve the overall operations at  our properties.Following the release of the TCFD recommendations,  CT REIT worked with a third-party consultant to better understand the potential implications of climate change on  the REIT’s portfolio and conducted a climate risk and opportunity assessment.",0.6839176416397095,4,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix10CT REIT is committed to limiting our environmental footprint. Our existing initiatives further our efforts  to conduct our operations in a manner that reduces our greenhouse gas emissions and conserves  energy and water. By understanding the business risks of climate change, we are better positioned for the future, to understand and mitigate risks and to assess potential opportunities. We continue to make ongoing investments, as well as find new ways to work with our partners to reduce operational emissions and limit our footprint. The vast majority of CT REIT’s properties are single-tenanted, net-leased assets, where the tenant controls much, if not all, of the activities at the property, including the consumption of energy and water, as well as the resulting GHG emissions. CT REIT has therefore focused its efforts on those aspects of its operations over which it has influence or control including: the energy usage of the common areas of our properties, the design and construction of new development projects, and collaborating with tenants to improve the overall operations at  our properties.Following the release of the TCFD recommendations,  CT REIT worked with a third-party consultant to better understand the potential implications of climate change on  the REIT’s portfolio and conducted a climate risk and opportunity assessment.",0.6839175820350647,5,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix9EnvironmentalAs a pillar in the communities in which we operate, we can lead change not only by reducing our greenhouse gas emissions but also by leveraging our knowledge, innovation, and relationships to empower our tenants and partners to improve sustainability. At CT REIT, addressing climate change, improving operational efficiency, and focusing on sustainable building design are integral to how we conduct our business and provide many opportunities to improve operational performance and reduce our environmental  impact.",0.6660127639770508,6,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix9EnvironmentalAs a pillar in the communities in which we operate, we can lead change not only by reducing our greenhouse gas emissions but also by leveraging our knowledge, innovation, and relationships to empower our tenants and partners to improve sustainability. At CT REIT, addressing climate change, improving operational efficiency, and focusing on sustainable building design are integral to how we conduct our business and provide many opportunities to improve operational performance and reduce our environmental  impact.",0.666012704372406,7,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix9EnvironmentalAs a pillar in the communities in which we operate, we can lead change not only by reducing our greenhouse gas emissions but also by leveraging our knowledge, innovation, and relationships to empower our tenants and partners to improve sustainability. At CT REIT, addressing climate change, improving operational efficiency, and focusing on sustainable building design are integral to how we conduct our business and provide many opportunities to improve operational performance and reduce our environmental  impact.",0.666012704372406,8,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix9EnvironmentalAs a pillar in the communities in which we operate, we can lead change not only by reducing our greenhouse gas emissions but also by leveraging our knowledge, innovation, and relationships to empower our tenants and partners to improve sustainability. At CT REIT, addressing climate change, improving operational efficiency, and focusing on sustainable building design are integral to how we conduct our business and provide many opportunities to improve operational performance and reduce our environmental  impact.",0.666012704372406,9,0
CT REIT 2022 ESG Report.pdf,Does the company have any engagements with industry peers in relation to climate change?,"Overview Environmental CT REIT 2022 Environmental, Social and Governance Report Social Governance Glossary Appendix9EnvironmentalAs a pillar in the communities in which we operate, we can lead change not only by reducing our greenhouse gas emissions but also by leveraging our knowledge, innovation, and relationships to empower our tenants and partners to improve sustainability. At CT REIT, addressing climate change, improving operational efficiency, and focusing on sustainable building design are integral to how we conduct our business and provide many opportunities to improve operational performance and reduce our environmental  impact.",0.666012704372406,10,0
