report,question,paragraph,score,position,relevance
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce the negative ecological impact of its activities?,"Sustainable/ Regenerative AgricultureHow a company implements policies and procedures in its agricultural supply chain to have a net-positive impact in an attempt to mitigate the impacts of climate change. Involves an approach to farming that aims to improve soil health and preserve biodiversity.Animal Welfare How a company implements practices and policies surrounding the physical and emotional treatment of animals involved in business operations along the value chain.Stakeholder,  System &  Business Partner Engagement Stakeholder EngagementHow a company identifies, involves, and communicates with certain groups of people who may impact or be impacted by business activities, and building trust-based relationships.System EngagementHow a company manages business and sustainability partnerships with The Coca-Cola Company’s bottling partners (e.g., independent entities responsible for manufacturing and/or distributing Coca-Cola packaged beverage products).Third-Party Service Provider & Business EngagementHow a company manages business and sustainability partnerships, opportunities and challenges. This includes ensuring compliance with anti-corruption provisions, and relevant business and sustainability policies and regulations.Sustainable  CommunitiesCommunity Impact & Sustainable CommunitiesHow a company positively or negatively impacts communities with which it interacts through its operations and business transactions, including in the value chain, as well as voluntary community initiatives. Topic Name Subtopic(s) DefinitionWater  StewardshipWater StewardshipHow a company manages water resources in order to meet business and community needs. Includes a company's processes for water withdrawal, water use rights, mitigating water risk, and replenishing water used in a system and value chain.",0.7376011610031128,8,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce the negative ecological impact of its activities?,"Sustainable/ Regenerative AgricultureHow a company implements policies and procedures in its agricultural supply chain to have a net-positive impact in an attempt to mitigate the impacts of climate change. Involves an approach to farming that aims to improve soil health and preserve biodiversity.Animal Welfare How a company implements practices and policies surrounding the physical and emotional treatment of animals involved in business operations along the value chain.Stakeholder,  System &  Business Partner Engagement Stakeholder EngagementHow a company identifies, involves, and communicates with certain groups of people who may impact or be impacted by business activities, and building trust-based relationships.System EngagementHow a company manages business and sustainability partnerships with The Coca-Cola Company’s bottling partners (e.g., independent entities responsible for manufacturing and/or distributing Coca-Cola packaged beverage products).Third-Party Service Provider & Business EngagementHow a company manages business and sustainability partnerships, opportunities and challenges. This includes ensuring compliance with anti-corruption provisions, and relevant business and sustainability policies and regulations.Sustainable  CommunitiesCommunity Impact & Sustainable CommunitiesHow a company positively or negatively impacts communities with which it interacts through its operations and business transactions, including in the value chain, as well as voluntary community initiatives. Topic Name Subtopic(s) DefinitionWater  StewardshipWater StewardshipHow a company manages water resources in order to meet business and community needs. Includes a company's processes for water withdrawal, water use rights, mitigating water risk, and replenishing water used in a system and value chain.",0.7376011610031128,9,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce the negative ecological impact of its activities?,"Sustainable/ Regenerative AgricultureHow a company implements policies and procedures in its agricultural supply chain to have a net-positive impact in an attempt to mitigate the impacts of climate change. Involves an approach to farming that aims to improve soil health and preserve biodiversity.Animal Welfare How a company implements practices and policies surrounding the physical and emotional treatment of animals involved in business operations along the value chain.Stakeholder,  System &  Business Partner Engagement Stakeholder EngagementHow a company identifies, involves, and communicates with certain groups of people who may impact or be impacted by business activities, and building trust-based relationships.System EngagementHow a company manages business and sustainability partnerships with The Coca-Cola Company’s bottling partners (e.g., independent entities responsible for manufacturing and/or distributing Coca-Cola packaged beverage products).Third-Party Service Provider & Business EngagementHow a company manages business and sustainability partnerships, opportunities and challenges. This includes ensuring compliance with anti-corruption provisions, and relevant business and sustainability policies and regulations.Sustainable  CommunitiesCommunity Impact & Sustainable CommunitiesHow a company positively or negatively impacts communities with which it interacts through its operations and business transactions, including in the value chain, as well as voluntary community initiatives. Topic Name Subtopic(s) DefinitionWater  StewardshipWater StewardshipHow a company manages water resources in order to meet business and community needs. Includes a company's processes for water withdrawal, water use rights, mitigating water risk, and replenishing water used in a system and value chain.",0.7376011610031128,10,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,1,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,2,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,3,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,4,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,5,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,6,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,7,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,8,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,9,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report a strategy and activities to significantly reduce water consumption and pollution?,"Climate: Our water, packaging and climate goals are interconnected. For example, by creating a circular economy  for packaging, we can lower our carbon footprint.  By approaching water stewardship from a basin perspective, we participate in initiatives that increase communities’ resilience to extreme weather events, alongside our partners. Our approach to climate is rooted in science, and we’ve  set a science-based target to reduce absolute greenhouse  gas emissions by 25% by 2030, against a 2015 baseline.  As of 2022, we have reduced our emissions by 7% against  this baseline.A COMPANY FOR FUTURE GENERATIONSWe’re committed to creating a culture of inclusion and belonging and to driving meaningful change in our communities. By 2030, we aspire to be 50% led by women globally. Today, 39% of our senior leaders are women. The Coca-Cola Foundation, the philanthropic arm of  The Coca-Cola Company, contributed $94.8 million to 301 organizations around the world in 2022 to help create a better shared future for the communities our business serves.Our continued success would not be possible without our people. I am grateful for the company and system employees who live our purpose every day. Their collective passion  and focus to build loved brands and make a difference in  the world is how our business will continue to thrive for generations to come.JamesQ uinceyChairman and Chief Executive Officer  April 26, 2023Our strategy is clear.",0.7421916723251343,10,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,1,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,2,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,3,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,4,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,5,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,6,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,7,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,8,0
Coca-Cola Business Sustainability Report 2022.pdf,Does the company report policies and guidelines in place to ensure employees uphold the principle of ‘Do no significant harm’ across business activities?,"55 THE COCA-COLA COMPANY 2022 BUSINESS & SUSTAINABILITY REPORTSAFETY & HEALTH HUMAN RIGHTS OVERVIEW DIVERSITY, EQUITY & INCLUSION GIVING BACK TO OUR COMMUNITIES ECONOMIC EMPOWERMENTCEO MESSAGE EXECUTIVE SUMMARY CONTENTS AGRICULTURE PORTFOLIO DATA APPENDIX PACKAGING FRAMEWORKS WATER OPERATIONS CLIMATE PEOPLE OUR COMPANYSAFETY & HEALTHWe make and deliver our products and provide services with a goal of zero work-related injuries for our employees, contractors and communities.Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers. Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.ACTPLAN4-TIER ACTION PLANDOCHECKSet safety expectationsSupport strong safety cultureDeﬁne metricsEngagestakeholdersExecute planAudit, set actions and reportReview and reﬁne resultsContinuous improvementZeroIsPossible—Our  Safety FrameworkOur “Zero Is Possible” vision aims to identify risks and control preventable serious incidents in our system facilities, fleet and distribution operations. We are focused on creating safe and healthy workplaces and supporting a culture of continuous learning and improvement. Management commitment and strong employee engagement are foundational to establishing this culture.",0.7071589231491089,9,0
